make_year,mileage_kmpl,engine_cc,fuel_type,owner_count,brand,transmission,color,service_history,accidents_reported,insurance_valid,price_usd
1998,16.98,1000,Diesel,4,Ford,Automatic,Black,,1,Yes,2453.78
1998,18.14,5000,Diesel,5,Hyundai,Manual,Black,Full,0,Yes,9144.93
2015,10.85,1200,Diesel,3,Nissan,Manual,Silver,Full,0,No,5033.01
1999,17.13,2500,Petrol,3,Tesla,Automatic,Black,Full,1,Yes,5584.2
2018,18.12,4000,Petrol,1,Ford,Manual,Red,Full,0,Yes,12028.7
2003,27.84,800,Petrol,1,Volkswagen,Manual,White,Full,1,Yes,4861.59
2018,16.93,5000,Diesel,5,Kia,Automatic,Black,Full,1,Yes,9503.97
2019,18.96,2500,Diesel,5,Kia,Manual,White,,0,No,7814.98
2007,14.57,5000,Electric,1,Ford,Automatic,White,Partial,0,Yes,15509.27
2022,16.25,1200,Petrol,3,Ford,Automatic,Red,Full,0,Yes,6476.5
2018,14.18,1800,Petrol,2,Kia,Manual,Blue,,0,Yes,9847.01
2016,18.74,1200,Diesel,5,Hyundai,Manual,Black,,1,Yes,5941.09
2016,24.51,1000,Diesel,1,Toyota,Manual,Red,Partial,3,Yes,6415.33
2009,11.35,5000,Petrol,3,Toyota,Automatic,Blue,Full,0,Yes,9932.53
2001,15.01,1500,Diesel,4,Kia,Manual,Black,Partial,1,Yes,2204.5
2009,19.34,800,Petrol,1,Ford,Automatic,White,Full,1,Yes,5682.71
2011,20.95,1200,Petrol,5,Hyundai,Manual,Black,Partial,0,No,6061.56
2016,18.48,1000,Diesel,2,Tesla,Automatic,Black,Full,1,Yes,5591.11
2001,13.8,1800,Electric,3,Ford,Manual,Silver,,3,No,8014.78
2014,16.95,1200,Diesel,1,Hyundai,Manual,Red,,0,Yes,6415.25
2023,10.54,4000,Diesel,1,Volkswagen,Automatic,Black,,1,Yes,10830.74
2005,9.73,1000,Electric,4,Nissan,Automatic,Silver,,0,Yes,5309.49
1997,21.17,1800,Diesel,4,BMW,Manual,Red,Full,2,No,5348.13
2016,15.72,1000,Petrol,2,Kia,Manual,Blue,Partial,0,Yes,6848.02
2020,9.41,1800,Petrol,4,Volkswagen,Automatic,Blue,Full,0,Yes,7169.17
2011,19.83,1000,Diesel,5,Honda,Automatic,Gray,,0,Yes,4421.83
2004,16.4,1800,Petrol,2,Toyota,Automatic,Red,Full,2,No,5588.21
1995,9.96,4000,Petrol,2,Chevrolet,Manual,Blue,Full,1,Yes,5470.93
2011,16.07,5000,Petrol,4,Kia,Manual,Red,Full,0,No,10689.55
1999,22.58,800,Electric,3,Hyundai,Manual,Blue,Partial,2,No,7058.93
2011,20.73,1000,Petrol,3,Tesla,Manual,Gray,Partial,0,Yes,7161.56
1995,20.3,1500,Diesel,3,Tesla,Manual,Black,,1,Yes,4823.72
2006,23.32,5000,Petrol,4,Toyota,Manual,Black,Full,2,Yes,12527.57
1999,21.91,3000,Diesel,5,Honda,Automatic,Silver,Partial,0,Yes,4790.72
1999,11.89,1500,Diesel,2,Kia,Manual,Red,Full,0,Yes,3362.4
2007,21.35,5000,Petrol,1,Tesla,Manual,Gray,Full,1,Yes,12276.71
2016,12.64,3000,Diesel,1,BMW,Automatic,White,Full,1,No,9785.42
2001,20.0,800,Diesel,2,Ford,Manual,Silver,Full,0,Yes,3620.53
1996,15.94,1500,Electric,4,Hyundai,Manual,White,Full,0,Yes,6944.8
2018,18.34,2000,Diesel,1,Volkswagen,Manual,Black,,1,No,10111.02
2009,18.88,1500,Diesel,5,Tesla,Automatic,Gray,Partial,1,Yes,2825.3
2000,9.97,1500,Diesel,4,Tesla,Manual,Silver,Full,1,Yes,2187.39
2020,14.68,3000,Diesel,4,Toyota,Manual,Gray,,0,No,7709.37
2007,18.28,5000,Petrol,1,Hyundai,Automatic,Blue,Partial,2,Yes,13283.25
2005,15.74,2000,Electric,4,Kia,Automatic,Silver,,0,Yes,7487.67
2010,11.58,1800,Diesel,3,Nissan,Automatic,Blue,Full,0,No,5785.51
2008,29.56,5000,Petrol,1,Ford,Automatic,White,Partial,1,No,13831.66
2009,23.87,1200,Diesel,1,Nissan,Manual,White,Partial,0,Yes,5967.35
2004,27.13,3000,Diesel,2,Hyundai,Automatic,Silver,Partial,1,No,8145.88
2006,27.87,1000,Electric,2,BMW,Automatic,Black,Full,1,Yes,9532.43
2004,21.91,2500,Petrol,1,Honda,Automatic,Gray,Full,1,Yes,7316.05
2020,19.88,4000,Electric,5,Hyundai,Automatic,Gray,Full,0,Yes,13488.97
2017,23.53,1200,Petrol,5,BMW,Automatic,Blue,,0,Yes,6379.66
1996,8.24,1500,Diesel,3,Ford,Manual,White,Full,1,No,3798.14
2009,14.25,1500,Diesel,2,BMW,Manual,Gray,Full,0,Yes,6223.93
1997,17.78,1200,Electric,2,Tesla,Manual,Gray,Full,1,Yes,7185.76
2006,28.0,2000,Petrol,3,Kia,Manual,Red,Partial,0,Yes,6018.75
2014,19.03,3000,Petrol,5,Hyundai,Manual,Black,Full,1,Yes,7972.25
2006,18.78,2000,Petrol,5,Kia,Automatic,Black,Full,1,No,3499.85
2011,25.34,1500,Diesel,4,BMW,Manual,Silver,Partial,0,No,6548.13
2000,24.13,1000,Petrol,2,BMW,Manual,Gray,Partial,1,Yes,5830.73
2003,15.2,2500,Petrol,3,Volkswagen,Automatic,Black,,1,Yes,4656.66
1998,22.19,800,Petrol,2,Honda,Automatic,Silver,Partial,0,Yes,4987.78
2008,18.97,1800,Petrol,1,Kia,Manual,Silver,,1,Yes,5979.11
2013,22.46,800,Petrol,1,BMW,Manual,White,,0,Yes,5918.62
2009,17.49,1500,Diesel,3,Volkswagen,Automatic,Red,,0,Yes,6347.08
2008,19.59,3000,Petrol,3,Tesla,Manual,Blue,Full,2,No,6804.95
2011,19.17,5000,Diesel,5,Tesla,Automatic,Gray,,0,Yes,9749.39
2017,17.75,4000,Petrol,2,Volkswagen,Automatic,Gray,Full,0,Yes,10920.73
2010,6.91,1500,Diesel,1,Chevrolet,Manual,Red,Full,1,No,5297.97
2008,14.19,3000,Diesel,5,Volkswagen,Automatic,Gray,,0,Yes,7674.12
2001,16.49,3000,Petrol,5,BMW,Automatic,White,Full,0,No,5344.62
1998,18.03,1500,Diesel,4,Toyota,Manual,Gray,Partial,0,No,3393.95
2000,16.1,1800,Diesel,1,BMW,Automatic,Gray,,0,No,5769.84
2021,18.67,2500,Diesel,5,Toyota,Manual,Silver,Full,1,Yes,9200.0
2019,17.64,2500,Diesel,4,Kia,Manual,Silver,Partial,0,Yes,8216.22
2015,13.72,5000,Electric,4,Nissan,Manual,Silver,,1,No,12611.46
2016,19.8,1500,Diesel,4,Hyundai,Manual,Black,Full,0,Yes,5095.22
1996,22.72,800,Diesel,2,Honda,Manual,Black,Full,0,Yes,4324.88
1999,14.14,800,Petrol,1,BMW,Automatic,White,Partial,0,Yes,3973.77
2009,16.63,1500,Electric,4,BMW,Automatic,Red,Partial,1,Yes,6129.93
2022,18.68,1800,Petrol,3,Kia,Automatic,Red,Full,1,No,7486.96
2003,24.54,4000,Petrol,2,Hyundai,Automatic,Gray,Full,1,Yes,12515.14
2022,17.24,5000,Diesel,1,Hyundai,Automatic,White,Partial,1,Yes,13804.24
2011,13.13,2500,Electric,3,Ford,Manual,Gray,,0,Yes,11466.0
2000,28.84,5000,Diesel,1,Honda,Manual,Blue,Full,3,Yes,10501.99
2007,14.44,2000,Petrol,3,Ford,Automatic,Gray,Full,2,Yes,6757.61
2016,13.74,5000,Diesel,4,Ford,Manual,Silver,Full,0,Yes,10872.93
2011,14.92,4000,Petrol,3,Hyundai,Automatic,Black,Partial,0,No,9523.85
2018,28.26,1200,Diesel,4,Nissan,Manual,Red,Full,0,Yes,7566.53
2012,22.91,1800,Diesel,2,Toyota,Manual,Blue,,1,Yes,6041.93
2009,14.66,1200,Electric,1,Tesla,Automatic,Gray,,0,Yes,8110.24
2016,9.37,5000,Diesel,2,Ford,Automatic,Blue,Partial,0,Yes,10960.81
2022,20.93,1800,Petrol,4,BMW,Manual,Red,,0,Yes,8203.62
2002,12.08,1800,Diesel,3,Hyundai,Automatic,Blue,Full,0,Yes,3437.75
2003,22.81,1800,Diesel,1,Toyota,Manual,White,Full,0,Yes,6833.98
1999,16.43,1200,Petrol,3,Toyota,Automatic,Silver,Full,0,Yes,2550.69
2023,15.3,2000,Diesel,3,Tesla,Automatic,Gray,Full,1,Yes,9059.93
1999,21.99,800,Diesel,4,Toyota,Manual,Black,Full,0,Yes,2875.69
2010,17.38,800,Petrol,1,Toyota,Automatic,Red,Full,0,Yes,4901.25
2014,13.49,1800,Petrol,4,Honda,Manual,Red,Full,0,Yes,5000.61
2021,24.43,1500,Diesel,4,Hyundai,Manual,Silver,Full,0,Yes,9087.11
2000,14.09,800,Diesel,4,Toyota,Automatic,Silver,Full,1,Yes,1467.79
1996,14.12,1200,Diesel,1,Nissan,Manual,Silver,Partial,1,No,5248.58
1998,30.19,1800,Petrol,5,BMW,Manual,White,Full,0,Yes,6803.85
1997,16.82,3000,Diesel,5,Volkswagen,Manual,Blue,Partial,1,Yes,4925.32
1996,15.58,1800,Diesel,3,Honda,Manual,Blue,Full,0,Yes,2571.95
2012,6.53,1200,Petrol,3,Tesla,Automatic,Gray,Full,1,No,4861.33
2019,21.2,1500,Petrol,3,Ford,Automatic,Red,Full,0,Yes,6917.27
2016,17.95,1200,Diesel,5,Honda,Automatic,Black,,1,Yes,6486.87
1998,19.94,1200,Diesel,5,BMW,Manual,Black,Full,0,Yes,3703.41
2019,9.19,3000,Petrol,4,Nissan,Manual,Silver,Full,1,Yes,8933.06
2005,16.33,5000,Diesel,4,Kia,Manual,Blue,Partial,0,Yes,9619.16
2022,24.94,1500,Petrol,3,Tesla,Automatic,Gray,Partial,3,Yes,8026.08
2000,19.55,1000,Petrol,3,Ford,Manual,Gray,Full,0,Yes,4589.05
2008,20.81,1500,Petrol,1,BMW,Manual,White,Partial,1,Yes,8536.04
2014,15.94,1200,Diesel,1,Toyota,Automatic,White,Full,0,No,6726.85
2006,21.6,800,Petrol,1,Volkswagen,Automatic,Silver,Full,2,No,5172.28
1996,14.05,1500,Petrol,3,Toyota,Automatic,Blue,,0,No,2405.54
1996,19.16,4000,Petrol,3,Volkswagen,Manual,Red,Partial,1,Yes,8622.54
2003,12.1,1500,Electric,3,Kia,Manual,Blue,Full,0,No,8022.13
2015,13.56,2000,Diesel,1,Volkswagen,Manual,Gray,Partial,0,No,7577.62
2009,23.26,1500,Petrol,2,Tesla,Manual,White,Partial,0,Yes,7649.42
1995,23.07,2000,Diesel,4,Kia,Automatic,Silver,Partial,0,Yes,5051.77
2022,8.48,3000,Diesel,1,Toyota,Automatic,Black,Full,2,No,11047.48
2002,13.95,5000,Diesel,3,BMW,Automatic,Black,Full,0,Yes,8148.13
2002,14.39,1000,Diesel,5,Kia,Manual,Blue,Full,0,Yes,1304.84
2017,18.54,4000,Electric,5,Volkswagen,Manual,Gray,Partial,0,Yes,10573.51
2003,11.64,5000,Diesel,5,Toyota,Automatic,White,Full,1,Yes,7823.83
1996,19.88,1200,Electric,4,Kia,Automatic,Blue,Partial,0,Yes,5755.91
2001,18.21,800,Diesel,1,Honda,Manual,Black,Partial,0,Yes,6757.5
2005,11.76,2000,Petrol,1,BMW,Manual,Red,Full,0,Yes,5384.19
2004,12.17,1000,Petrol,4,Chevrolet,Manual,Gray,Partial,0,Yes,3367.73
2000,17.47,800,Diesel,1,Hyundai,Automatic,Silver,Full,1,Yes,3815.49
1998,16.85,1200,Diesel,5,Volkswagen,Automatic,Silver,Full,0,Yes,3571.9
2007,18.37,5000,Petrol,2,Chevrolet,Manual,Black,Partial,0,Yes,11186.37
2011,16.24,800,Diesel,1,Chevrolet,Manual,Blue,,2,No,8616.73
1999,18.71,4000,Diesel,4,Honda,Manual,Silver,Full,1,Yes,7878.81
2003,16.23,1200,Petrol,5,Hyundai,Manual,Red,,0,Yes,3479.97
2019,15.58,2500,Diesel,1,BMW,Automatic,Silver,Partial,0,Yes,9681.29
2012,25.91,1800,Petrol,1,Volkswagen,Manual,Blue,Partial,0,No,7574.93
2005,15.95,2500,Petrol,3,Kia,Manual,Black,Full,1,Yes,5543.9
2008,12.31,1500,Petrol,5,Ford,Manual,Blue,Partial,1,Yes,4319.88
2016,19.0,4000,Diesel,2,BMW,Manual,Red,Full,0,Yes,12526.76
2023,14.25,1500,Petrol,3,Hyundai,Manual,Gray,Full,0,Yes,8254.82
2006,16.37,1800,Petrol,4,Kia,Manual,Black,Partial,0,Yes,6861.54
1995,10.41,5000,Diesel,5,Chevrolet,Manual,White,Full,1,No,5647.2
2023,15.73,800,Diesel,2,Tesla,Manual,Black,Full,0,No,7049.39
1997,16.45,1500,Diesel,3,Hyundai,Automatic,Black,Full,0,Yes,4271.3
1995,30.37,2500,Diesel,2,Kia,Manual,Red,Full,0,Yes,7536.53
2015,14.62,5000,Petrol,3,Hyundai,Manual,Gray,Partial,0,Yes,12022.62
2002,19.11,3000,Petrol,2,Toyota,Manual,Silver,Partial,0,Yes,10122.85
2023,7.86,1800,Petrol,5,Honda,Manual,Blue,Partial,0,Yes,6688.61
1995,27.44,1800,Diesel,2,Nissan,Manual,Red,Full,0,Yes,4463.7
2009,19.34,1000,Petrol,3,Volkswagen,Manual,Silver,Partial,0,Yes,7015.75
2021,23.54,5000,Diesel,5,Ford,Manual,Blue,,0,Yes,12256.44
2000,16.48,3000,Petrol,1,Tesla,Automatic,Black,Partial,1,Yes,5395.66
2014,14.08,1500,Petrol,1,Tesla,Manual,Gray,Full,1,No,5944.26
2008,11.25,1000,Diesel,3,Chevrolet,Automatic,White,Full,0,Yes,3947.33
2005,12.95,4000,Petrol,5,BMW,Automatic,Blue,Full,0,Yes,7413.59
2011,18.25,4000,Petrol,2,Tesla,Manual,Silver,Partial,1,Yes,12541.09
2015,14.71,1000,Petrol,2,Volkswagen,Automatic,Blue,,0,Yes,4461.24
2016,19.81,1500,Diesel,4,Ford,Manual,Silver,Partial,0,Yes,7155.24
2015,18.01,2000,Petrol,2,Nissan,Manual,Blue,Partial,0,Yes,6597.97
2014,22.6,2000,Diesel,5,Hyundai,Manual,White,,0,No,7972.17
2009,12.37,2500,Petrol,4,Tesla,Manual,Blue,Full,1,Yes,5995.83
1997,18.99,4000,Electric,1,Hyundai,Manual,Silver,Partial,0,Yes,11237.28
2019,16.32,1800,Diesel,3,Chevrolet,Manual,Black,,0,Yes,7824.6
2016,25.66,4000,Petrol,5,Honda,Automatic,Black,Partial,0,No,10337.36
2014,18.65,1200,Diesel,1,BMW,Automatic,Blue,Partial,0,Yes,7649.48
2010,22.34,1000,Petrol,3,Nissan,Manual,Blue,Full,0,Yes,5854.69
2009,25.72,2500,Petrol,2,Toyota,Automatic,Red,Full,0,No,8814.54
2012,18.65,5000,Diesel,4,Tesla,Manual,Blue,Full,0,Yes,9048.38
2020,14.86,2000,Diesel,1,Volkswagen,Automatic,Gray,Full,1,Yes,11247.95
2022,21.91,4000,Electric,4,Hyundai,Manual,Black,Full,0,No,13498.43
2023,11.8,1000,Petrol,2,Honda,Manual,Blue,Partial,0,No,6403.98
2017,14.63,2500,Diesel,4,Hyundai,Automatic,White,Partial,1,Yes,5175.28
2017,15.47,1500,Petrol,4,BMW,Manual,Blue,Full,0,Yes,5881.86
2007,13.49,1800,Petrol,4,Toyota,Manual,Blue,Partial,0,Yes,6983.6
2006,27.82,1200,Diesel,1,BMW,Manual,Blue,Partial,0,Yes,6290.82
2011,16.58,800,Petrol,1,Honda,Automatic,Silver,,0,No,6323.06
2016,13.84,5000,Diesel,3,Hyundai,Manual,White,Full,2,No,10616.94
1997,10.67,4000,Petrol,5,Volkswagen,Manual,White,Partial,1,Yes,4628.14
2013,28.18,2500,Petrol,3,Toyota,Manual,Blue,Partial,0,Yes,9798.95
2015,18.35,1200,Diesel,4,Hyundai,Manual,White,Partial,0,Yes,6072.9
2015,11.8,2500,Diesel,3,Honda,Automatic,Black,Partial,0,No,6822.74
2023,16.33,1200,Petrol,1,Honda,Manual,Black,Full,0,Yes,9099.52
2014,21.69,4000,Diesel,4,Honda,Manual,Silver,Partial,0,Yes,11936.76
2017,16.52,4000,Electric,5,Toyota,Manual,Black,Full,1,Yes,12139.37
2000,17.96,1200,Petrol,4,Volkswagen,Automatic,Silver,Full,0,Yes,4015.95
2019,21.43,5000,Petrol,5,Nissan,Manual,Black,,0,Yes,12037.65
2003,12.98,4000,Diesel,2,Ford,Manual,Gray,Full,0,Yes,8000.56
2008,15.57,3000,Petrol,3,Honda,Automatic,Black,Full,0,No,9543.55
2020,13.8,1000,Diesel,5,Hyundai,Manual,Red,Full,1,Yes,4953.33
2017,15.37,5000,Diesel,5,Chevrolet,Manual,Gray,Full,0,Yes,10136.9
1999,17.71,1800,Diesel,1,Ford,Automatic,Silver,Full,2,No,7553.26
1996,23.91,2000,Diesel,5,Volkswagen,Manual,Black,Full,0,Yes,3101.63
2001,5.53,3000,Petrol,1,Nissan,Manual,Black,Full,0,Yes,5760.37
2013,21.48,1000,Diesel,4,BMW,Automatic,Gray,Full,0,Yes,5122.36
2014,18.85,1000,Petrol,1,Nissan,Manual,Red,Full,1,Yes,7717.2
1997,12.53,2500,Diesel,5,Honda,Automatic,Gray,Partial,1,No,5155.58
2002,18.14,4000,Petrol,4,Volkswagen,Automatic,Gray,,0,Yes,7307.93
2020,10.69,1200,Petrol,3,BMW,Manual,Gray,Full,0,Yes,5862.61
2001,24.53,800,Petrol,2,Tesla,Automatic,Red,Full,0,Yes,4027.25
2006,13.39,1000,Petrol,2,Ford,Manual,Blue,Partial,1,No,4953.84
2004,16.91,800,Diesel,5,Tesla,Manual,Black,Full,0,No,3652.07
2001,24.7,1500,Petrol,5,Nissan,Automatic,Black,Full,1,Yes,4367.67
2009,15.17,800,Diesel,1,Volkswagen,Automatic,Blue,Full,0,Yes,4782.84
2011,25.22,5000,Diesel,5,Volkswagen,Manual,Blue,Full,0,Yes,11341.19
2017,20.51,1800,Diesel,4,Honda,Automatic,Silver,Full,1,Yes,8248.26
2021,22.39,800,Diesel,4,Nissan,Manual,Silver,Full,0,Yes,4845.36
2021,20.96,5000,Petrol,4,Nissan,Manual,Gray,Partial,0,No,11215.39
1995,14.34,4000,Petrol,4,Chevrolet,Manual,Blue,Partial,0,Yes,5479.95
2004,19.32,5000,Petrol,3,Ford,Manual,Blue,Partial,0,No,8242.27
1996,5.0,2500,Petrol,3,BMW,Manual,Blue,Partial,0,Yes,3638.44
2014,21.91,4000,Petrol,2,Nissan,Automatic,Gray,Full,1,Yes,9338.84
2007,22.91,1200,Petrol,4,Honda,Manual,Silver,Full,0,Yes,4963.8
2002,13.62,1500,Diesel,1,Honda,Manual,Gray,Full,1,Yes,4098.47
2011,21.41,2500,Electric,1,Volkswagen,Manual,Gray,Partial,0,Yes,11263.25
2020,11.74,1200,Diesel,1,Honda,Manual,Silver,Full,1,Yes,8103.97
2015,21.77,5000,Diesel,2,Hyundai,Manual,Gray,Full,0,Yes,13726.01
2011,20.62,1000,Petrol,4,Tesla,Automatic,Gray,Full,1,No,4005.65
1995,17.49,1800,Petrol,1,BMW,Manual,Silver,Full,0,Yes,3641.46
2015,14.9,5000,Petrol,3,BMW,Automatic,Silver,Full,2,Yes,11493.63
2010,13.94,2000,Petrol,2,Nissan,Manual,Gray,Full,1,Yes,6261.52
2006,20.52,800,Petrol,5,Hyundai,Automatic,Silver,Partial,1,Yes,2686.66
2005,18.4,4000,Petrol,2,Honda,Automatic,Gray,,1,Yes,9545.63
2014,12.76,1800,Petrol,1,Tesla,Manual,Gray,Full,0,Yes,8457.81
2007,27.06,3000,Diesel,1,Chevrolet,Automatic,Gray,Full,1,No,9500.25
2001,23.9,3000,Petrol,1,Ford,Automatic,Gray,,0,Yes,10243.41
1998,19.88,5000,Electric,5,Honda,Manual,Silver,Full,0,Yes,10168.99
2020,14.65,2500,Petrol,2,BMW,Manual,Black,Full,2,No,9661.18
2013,10.5,2000,Diesel,3,Kia,Automatic,White,,0,Yes,5480.2
2021,20.11,5000,Electric,4,Honda,Manual,Black,Partial,0,No,15021.62
2006,22.42,5000,Petrol,4,Tesla,Automatic,Black,Full,2,Yes,10373.17
2018,12.72,1000,Diesel,4,Honda,Automatic,White,Full,1,Yes,5654.36
2013,29.9,4000,Diesel,3,Toyota,Manual,Silver,,2,Yes,10558.32
1997,17.37,1500,Diesel,2,Ford,Automatic,Red,Full,1,Yes,3635.38
2022,20.24,2500,Petrol,1,Kia,Manual,Blue,Partial,0,No,8815.68
1997,17.87,2500,Diesel,3,Nissan,Manual,Silver,Partial,0,Yes,4804.06
2019,18.85,800,Diesel,2,Volkswagen,Automatic,Gray,Full,1,No,6695.4
2006,25.29,2500,Petrol,5,Ford,Automatic,White,,0,Yes,6511.73
2000,12.47,1200,Diesel,3,Hyundai,Automatic,Gray,,0,No,4136.27
2000,22.95,2500,Petrol,1,Nissan,Manual,White,Partial,0,Yes,7403.05
2012,17.3,1200,Petrol,2,Hyundai,Manual,Black,Partial,1,Yes,6475.49
2014,14.28,1200,Petrol,3,Tesla,Manual,Blue,Full,0,No,6064.17
2009,19.74,3000,Diesel,5,Nissan,Automatic,Black,Full,0,Yes,7238.09
2018,27.1,3000,Petrol,3,Kia,Automatic,White,Full,1,Yes,10511.0
2008,11.67,1800,Diesel,1,Toyota,Manual,Gray,,0,Yes,4841.46
2020,20.57,3000,Petrol,1,Chevrolet,Manual,Red,Partial,0,Yes,12458.86
1998,28.79,5000,Diesel,3,Volkswagen,Manual,Blue,Partial,0,Yes,10798.37
2012,13.63,1800,Diesel,2,Volkswagen,Automatic,Blue,Full,2,Yes,9335.1
2018,22.32,2000,Petrol,1,Honda,Manual,Blue,Full,1,Yes,6975.37
2011,12.88,800,Diesel,1,Honda,Manual,Silver,,0,Yes,5569.78
2005,16.72,3000,Diesel,2,Kia,Manual,Gray,Partial,0,Yes,6864.45
2017,8.89,800,Diesel,4,Tesla,Manual,Gray,Partial,0,No,3717.68
2009,14.21,4000,Petrol,5,Nissan,Automatic,Silver,Full,0,Yes,6932.68
1995,12.12,2000,Petrol,5,Hyundai,Automatic,White,Partial,0,No,2076.56
2023,11.97,1800,Electric,3,Toyota,Manual,Red,Partial,0,Yes,12194.16
2015,14.56,2000,Petrol,5,Chevrolet,Automatic,Gray,Partial,0,Yes,6476.4
2006,20.33,1800,Diesel,4,Kia,Manual,Gray,Partial,2,Yes,5650.43
2010,22.31,5000,Diesel,4,Tesla,Automatic,Blue,Partial,1,Yes,11168.2
2020,18.99,3000,Diesel,1,Nissan,Automatic,Silver,Full,0,Yes,11236.34
2023,17.11,1500,Petrol,5,Chevrolet,Manual,Gray,,0,Yes,6779.39
1996,23.19,4000,Electric,4,Tesla,Automatic,Black,Partial,0,Yes,9441.2
2014,26.9,3000,Petrol,5,Nissan,Automatic,Gray,,0,No,9008.41
1998,17.87,5000,Diesel,5,Nissan,Automatic,Blue,Partial,0,Yes,7202.13
2017,14.55,1800,Diesel,4,BMW,Manual,Red,Full,0,Yes,7605.14
2001,17.91,4000,Petrol,2,Chevrolet,Manual,Black,Partial,1,Yes,9301.1
2019,16.07,1800,Diesel,5,Chevrolet,Manual,Red,Full,0,Yes,8225.99
2023,18.21,1200,Electric,5,BMW,Manual,White,Full,0,Yes,8034.92
1998,8.23,3000,Diesel,3,Hyundai,Automatic,Silver,Partial,1,No,5018.25
2014,18.67,5000,Petrol,4,Ford,Automatic,White,Partial,0,No,11484.22
2006,23.18,2000,Petrol,5,BMW,Automatic,Black,Full,1,Yes,7090.62
2021,30.43,2500,Petrol,3,Tesla,Manual,Red,Full,0,No,10647.02
2018,21.0,800,Diesel,4,Tesla,Manual,Gray,,2,Yes,5199.19
2009,18.01,1800,Diesel,3,Nissan,Automatic,Black,,2,Yes,6709.86
2003,31.62,1200,Diesel,2,BMW,Automatic,White,Full,0,Yes,5869.34
2014,19.53,3000,Petrol,2,Toyota,Manual,Black,Full,1,No,9674.51
2014,18.22,1000,Diesel,1,Honda,Manual,Gray,,0,Yes,7218.55
2000,10.46,800,Diesel,5,Honda,Automatic,Blue,Full,0,No,1440.58
2004,16.12,2000,Petrol,2,Nissan,Automatic,Gray,Partial,0,No,6471.14
2023,26.26,1800,Diesel,5,Nissan,Manual,Gray,Full,1,Yes,7721.47
2014,19.3,1200,Electric,2,Honda,Manual,Red,Full,0,Yes,9584.82
2016,17.45,2500,Electric,4,BMW,Manual,Red,Full,0,Yes,10642.45
2017,16.77,1200,Electric,1,Hyundai,Manual,Blue,Partial,0,Yes,10218.3
2018,23.99,2500,Petrol,3,Chevrolet,Automatic,Red,Full,0,Yes,7917.48
1999,18.67,4000,Diesel,5,Tesla,Manual,Gray,Full,2,Yes,6133.33
2006,20.13,1500,Diesel,1,Kia,Automatic,Blue,Full,0,Yes,5966.81
2019,24.57,4000,Electric,4,Ford,Manual,White,Full,0,Yes,13764.45
1996,19.64,4000,Electric,1,Chevrolet,Automatic,Red,Full,0,No,10746.4
1998,24.96,800,Diesel,2,Kia,Manual,White,Full,1,Yes,4552.67
2000,14.99,2500,Petrol,3,Chevrolet,Automatic,Blue,Full,0,Yes,6084.83
2014,18.71,2500,Petrol,1,Nissan,Manual,Red,Partial,3,Yes,9316.85
2020,21.6,2000,Petrol,1,Tesla,Manual,Gray,Full,0,No,10345.52
1998,17.35,1800,Petrol,1,Honda,Automatic,Black,,0,No,6352.87
2005,20.45,3000,Diesel,2,Chevrolet,Automatic,Red,Partial,1,Yes,8093.83
2013,13.95,5000,Diesel,1,Volkswagen,Manual,Blue,Partial,0,Yes,12546.65
2001,15.14,5000,Diesel,5,Hyundai,Automatic,White,,0,Yes,6600.88
1998,18.05,1500,Petrol,4,Hyundai,Automatic,Red,Partial,0,No,2626.17
2005,25.72,1000,Diesel,2,Kia,Manual,White,,2,Yes,7212.6
2007,9.23,2500,Diesel,2,Ford,Manual,Blue,Full,2,No,6006.35
2010,16.5,3000,Electric,4,BMW,Automatic,Silver,Full,0,Yes,11208.1
2003,16.27,1200,Petrol,5,Honda,Manual,Black,Full,0,Yes,2780.39
2013,17.21,800,Petrol,1,Honda,Manual,White,Full,0,Yes,6793.84
2004,10.59,4000,Diesel,1,Chevrolet,Manual,Black,Full,3,Yes,9664.2
2011,21.76,1800,Petrol,5,Nissan,Automatic,Gray,Partial,0,Yes,5567.27
2003,28.98,3000,Diesel,2,Chevrolet,Manual,Gray,Full,0,No,7850.5
1998,18.1,800,Petrol,4,Hyundai,Automatic,Gray,Full,0,Yes,1952.58
2011,22.92,3000,Diesel,2,Tesla,Manual,White,Full,0,No,10744.61
2023,8.31,1000,Petrol,2,Volkswagen,Automatic,Red,Full,0,No,6064.23
2022,12.65,800,Petrol,5,Toyota,Manual,Black,Partial,1,Yes,5735.84
2009,15.21,2000,Diesel,5,Nissan,Manual,Gray,Full,1,No,4729.1
1996,16.37,2000,Electric,4,Chevrolet,Automatic,Red,Partial,1,Yes,6328.84
2023,22.38,4000,Electric,5,Tesla,Manual,Blue,Full,0,No,14299.33
2001,18.17,1500,Petrol,4,Toyota,Automatic,Blue,Full,0,Yes,3694.58
2004,14.68,1200,Petrol,5,Kia,Automatic,Black,Partial,0,Yes,3624.2
2009,21.92,1500,Diesel,2,Hyundai,Manual,Black,Partial,0,Yes,5973.91
2015,16.57,800,Petrol,1,Chevrolet,Automatic,Black,Partial,1,Yes,6167.56
2008,6.8,2000,Petrol,1,Ford,Manual,Black,Full,0,Yes,8211.62
1996,20.02,2000,Diesel,5,Kia,Manual,Blue,Full,0,Yes,5131.96
2007,24.75,4000,Petrol,5,Chevrolet,Manual,Red,,1,Yes,8721.55
